pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEMH100352,9,0,1999,ANDHALE KESHAVRAO YADAVRAO,,Maharashtra,CHAUSALA,GEN,BJP,BJP,42632,M,2,2,FALSE,FALSE,34.16,11546,9.25,,,,2
AEMH100429,8,0,1995,KENDRE GOVIND DNYANOBA,,Maharashtra,UDGIR,GEN,JD,,30996,M,2,2,FALSE,FALSE,23.42,6956,5.26,,,1,2
AEMH100429,9,0,1999,KENDRE GOVIND DNYANOBA,,Maharashtra,UDGIR,GEN,BJP,JD,50394,M,1,2,TRUE,FALSE,42.12,12790,10.69,,,1,2
AEMH100442,8,0,1995,GUNDILE RAM SAMBHAJI,,Maharashtra,HER,SC,BJP,,41499,M,1,2,FALSE,FALSE,39.9,24971,24.01,,,1,2
AEMH100442,9,0,1999,GUNDILE RAM SAMBHAJIRAO,,Maharashtra,HER,SC,IND,BJP,3577,M,5,2,FALSE,TRUE,3.83,2241,2.4,,,1,2
AEMH100465,1,0,1962,SHIVAJIRAO BHAWANRAO PATIL,,Maharashtra,MALSIRAS,GEN,IND,,20767,M,2,4,FALSE,FALSE,38.06,19652,36.01,,,1,4
AEMH100465,5,0,1980,PATIL SHIVAJIRAO BHAVANRAO,,Maharashtra,MALSHIRAS,GEN,JNP(JP),IND,25655,M,2,4,FALSE,FALSE,28.28,25115,27.69,,,1,4
AEMH100465,8,0,1995,PATIL SHIVAJIRAO BALWANTRAO,,Maharashtra,LATUR,GEN,JD,JNP(JP),112901,M,1,4,TRUE,FALSE,56.37,33824,16.89,,,1,4
AEMH100465,9,0,1999,PATIL SHIVAJIRAO BALWANTRAO,,Maharashtra,LATUR,GEN,JD(S),JD,22199,M,3,4,TRUE,TRUE,11.85,17418,9.29,,,1,4
AEMH100481,8,0,1995,NARHIRE KALPANA RAMESH,,Maharashtra,KALAMB,SC,SHS,,58171,F,1,2,FALSE,FALSE,51.43,25811,22.82,,,2,2
AEMH100481,9,0,1999,KALPANA RAMESH NARHIRE,,Maharashtra,KALAMB,SC,SHS,SHS,37826,F,1,2,FALSE,TRUE,39.45,18694,19.5,,,2,2
AEMH100530,8,0,1995,JADHAV MANIKRAO BHIMRAO,,Maharashtra,NILANGA,GEN,JD,,75041,M,1,2,FALSE,FALSE,56.08,35994,26.9,,,1,2
AEMH100530,9,0,1999,JADHAV MANIKRAO BHIMRAO,,Maharashtra,NILANGA,GEN,JD(S),JD,32398,M,2,2,TRUE,TRUE,26.84,16211,13.43,,,1,2
AEMH100547,8,0,1995,PATIL BASAVRAJ MADHAVRAO,,Maharashtra,OMERGA,GEN,INC,,56410,M,2,2,FALSE,FALSE,42.55,51671,38.97,,,1,2
AEMH100547,9,0,1999,PATIL BASWARAJ MADHAV,,Maharashtra,OMERGA,GEN,INC,INC,56245,M,1,2,FALSE,FALSE,46.87,13013,10.84,,,1,2
AEMH100567,8,0,1995,TINWALA M. SHAFI GULABSAHEB,,Maharashtra,AKKALKOT,GEN,INC,,30802,M,2,2,FALSE,FALSE,29.85,10865,10.53,,,,2
AEMH100567,9,0,1999,TINWALA M. SHAFI GULABSO,,Maharashtra,AKKALKOT,GEN,NCP,INC,17703,M,3,2,TRUE,FALSE,18.89,0,0,,,,2
AEMH100581,8,1,1998,Mhetre Siddharam Satlingappa,,Maharashtra,AKKALKOT,GEN,INC,,45282,M,1,2,FALSE,FALSE,51.05,2828,3.19,,,2,2
AEMH100581,9,0,1999,MHETRE SIDDHARAM SATLINGAPPA,,Maharashtra,AKKALKOT,GEN,INC,INC,40917,M,1,2,FALSE,TRUE,43.65,5799,6.19,,,2,2
AEMH100671,8,0,1995,KHANDARE UTTAMPRAKASH BABURAO,,Maharashtra,NORTH SOLAPUR,SC,SHS,,74951,M,1,2,FALSE,FALSE,43.69,12496,7.28,,,2,2
AEMH100671,9,0,1999,KHANDARE UTTAMPRAKASH BABURAO,,Maharashtra,NORTH SOLAPUR,SC,SHS,SHS,63274,M,1,2,FALSE,TRUE,42.66,27376,18.46,,,2,2
AEMH100673,8,0,1995,GAIKWAD PRAMOD RAMACHANDRA,,Maharashtra,NORTH SOLAPUR,SC,IND,,11701,M,3,2,FALSE,FALSE,6.82,4294,2.5,,,,2
AEMH100673,9,0,1999,GAIKWAD PRAMOD RAMCHANDRA,,Maharashtra,NORTH SOLAPUR,SC,IND,IND,3385,M,5,2,FALSE,FALSE,2.28,533,0.36,,,,2
AEMH100700,8,0,1995,PATIL RAJAN BABURAO,,Maharashtra,MOHOL,GEN,INC,,54320,M,1,2,FALSE,FALSE,48.13,15922,14.11,,,2,2
AEMH100700,9,0,1999,RAJAN BABURAO PATIL,,Maharashtra,MOHOL,GEN,NCP,INC,57135,M,1,2,TRUE,TRUE,54.73,17835,17.08,,,2,2
AEMH100714,8,0,1995,SHINDE BABANRAO VITHALRAO,,Maharashtra,MADHA,GEN,IND,,48896,M,1,2,FALSE,FALSE,37.47,20310,15.57,,,2,2
AEMH100714,9,0,1999,SHINDE BABANRAO VITTHALRAO,,Maharashtra,MADHA,GEN,NCP,IND,59997,M,1,2,FALSE,TRUE,54.37,35589,32.25,,,2,2
AEMH100732,8,0,1995,GEND SADASHIV NAMU,,Maharashtra,SANGOLE,GEN,IND,,764,M,4,2,FALSE,FALSE,0.5,90,0.06,,,,2
AEMH100732,9,0,1999,GEND SADASHIV NAMU,,Maharashtra,SANGOLE,GEN,IND,IND,574,M,5,2,FALSE,FALSE,0.37,0,0,,,,2
AEMH100744,8,0,1995,BAGAL DIGAMBAR MURLIDHAR,,Maharashtra,KARMALA,GEN,IND,,45423,M,1,2,FALSE,FALSE,43.65,3938,3.78,,,2,2
AEMH100744,9,0,1999,BEGAL DIGAMBARRAO MURLIDHAR,,Maharashtra,KARMALA,GEN,IND,IND,43787,M,1,2,FALSE,TRUE,44.05,681,0.69,,,2,2
AEMH100804,8,0,1995,KARDILE SHIVAJI BHANUDAS,,Maharashtra,AHMEDNAGAR NORTH,GEN,IND,,62552,M,1,2,FALSE,FALSE,41.33,26714,17.65,,,2,2
AEMH100804,9,0,1999,KARDILE SHIVAJI BHANUDAS,,Maharashtra,AHMEDNAGAR NORTH,GEN,IND,IND,63576,M,1,2,FALSE,TRUE,44.05,14014,9.71,,,2,2
AEMH100885,8,0,1995,VIKHE RADHKRISHNA EKNATH RAO,,Maharashtra,SHIRDI,GEN,INC,,65516,M,1,3,FALSE,FALSE,60.2,30461,27.99,,,2,2
AEMH100885,8,1,1997,Vikhe Radhakrishna Eknathrao,,Maharashtra,SHIRDI,GEN,SHS,INC,58557,M,1,3,TRUE,TRUE,56.21,13989,13.43,,,2,2
AEMH100885,9,0,1999,RADHAKHRUSHNA EKNATHRAO VIKHE,,Maharashtra,SHIRDI,GEN,SHS,SHS,50799,M,1,3,FALSE,TRUE,48.7,13400,12.85,,,2,2
AEMH100930,8,1,1998,Kadam Chandrashekhar Laxmanrao,,Maharashtra,RAHURI,GEN,BJP,,34523,M,1,2,FALSE,FALSE,39.64,23,0.03,,,1,2
AEMH100930,9,0,1999,CHANDRASHEKHAR LAXMANRAO KADAM,,Maharashtra,RAHURI,GEN,BJP,BJP,41310,M,2,2,FALSE,TRUE,38.59,20057,18.74,,,1,2
AEMH100937,8,0,1995,ZAWARE PATIL VASANTRAO KRUSHNARAO,,Maharashtra,PARNER,GEN,INC,,28886,M,1,2,FALSE,FALSE,25.75,6562,5.85,,,2,2
AEMH100937,9,0,1999,ZAWARE PATIL VASANTRAO. KRU.,,Maharashtra,PARNER,GEN,NCP,INC,30333,M,1,2,TRUE,TRUE,32.41,8537,9.12,,,2,2
AEMH100949,8,0,1995,GULAVE BAPUSAHEB NAMDEO,,Maharashtra,SANGAMNER,GEN,IND,,58957,M,2,2,FALSE,FALSE,40.82,52178,36.13,,,,2
AEMH100949,9,0,1999,GULVE BAPUSAHEB NAMDEO,,Maharashtra,SANGAMNER,GEN,SHS,IND,40524,M,2,2,FALSE,FALSE,29.64,9725,7.11,,,,2
AEMH100959,7,0,1990,BHANGARE ASHOK YASHWANT,,Maharashtra,NAGAR-AKOLA,ST,JD,,34539,M,2,3,FALSE,FALSE,34.35,30607,30.44,,,,3
AEMH100959,8,0,1995,BHANGARE ASHOK YASHWANT,,Maharashtra,NAGAR-AKOLA,ST,IND,JD,44726,M,2,3,FALSE,FALSE,31.55,38174,26.93,,,,3
AEMH100959,9,0,1999,BHANGARE ASHOK YASHWANTRAO,,Maharashtra,NAGAR-AKOLA,ST,INC,IND,43107,M,2,3,FALSE,FALSE,37.99,18935,16.69,,,,3
AEMH100966,7,0,1990,DANGAT BALASAHEB SAVALERAMDUA,,Maharashtra,JUNNAR,GEN,SHS,,22653,M,3,3,FALSE,FALSE,21.82,8820,8.49,,,2,3
AEMH100966,8,0,1995,DANGAT BALASAHEB SAVALERAMBUVA,,Maharashtra,JUNNAR,GEN,SHS,SHS,59552,M,1,3,FALSE,FALSE,43.18,17007,12.33,,,2,3
AEMH100966,9,0,1999,BALASAHEB SAVALERAMBUVA DANGAT,,Maharashtra,JUNNAR,GEN,SHS,SHS,52284,M,1,3,FALSE,TRUE,44.82,12419,10.65,,,2,3
AEMH101018,8,1,1998,Vithal Alias Kumar Bajirao Gosavi,,Maharashtra,MULSHI,GEN,INC,,49462,M,1,2,FALSE,FALSE,64.17,21847,28.34,,,2,2
AEMH101018,9,0,1999,VITTHAL ALIAS KUMAR BAJIRAO GOSAVI,,Maharashtra,MULSHI,GEN,NCP,INC,60360,M,1,2,TRUE,TRUE,47.8,23279,18.44,,,2,2
AEMH101119,8,0,1995,GIRISH BAPAT,,Maharashtra,KASBA PETH,GEN,BJP,,53043,M,1,2,FALSE,FALSE,58.31,20760,22.82,,,2,2
AEMH101119,9,0,1999,BAPAT GIRISH,,Maharashtra,KASBA PETH,GEN,BJP,BJP,39419,M,1,2,FALSE,TRUE,54.65,20168,27.96,,,2,2
AEMH101142,8,0,1995,NADAF HAJISAB MIRASAB,,Maharashtra,BHAVANI PETH,GEN,BSP,,23417,M,3,2,FALSE,FALSE,20.41,19525,17.02,,,,2
AEMH101142,9,0,1999,NADAF HAJISAB MEERASAB,,Maharashtra,BHAVANI PETH,GEN,BBM,BSP,21383,M,3,2,TRUE,FALSE,24.3,17213,19.56,,,,2
AEMH101162,8,0,1995,APPA ALIAS SURYAKANT LAXMAN LONKAR,,Maharashtra,PUNE CANTONMENT,GEN,SHS,,78000,M,1,2,FALSE,FALSE,44.12,2420,1.37,,,1,2
AEMH101162,9,0,1999,APPA ALIAS SURYAKANT LAXMAN LONKAR,,Maharashtra,PUNE CANTONMENT,GEN,SHS,SHS,35390,M,3,2,FALSE,TRUE,24.72,34925,24.39,,,1,2
AEMH101183,8,0,1995,PACHARNE BABURAO KASHINATH,,Maharashtra,SHIRUR,GEN,IND,,36219,M,2,2,FALSE,FALSE,30.21,15988,13.34,,,,2
AEMH101183,9,0,1999,PACHRNE BABURAO KASHINATH,,Maharashtra,SHIRUR,GEN,INC,IND,33930,M,2,2,FALSE,FALSE,33.43,9343,9.21,,,,2
AEMH101184,8,0,1995,PALANDE JAYASHREETAI ASHOKRAO,,Maharashtra,SHIRUR,GEN,BJP,,20231,F,3,2,FALSE,FALSE,16.88,1691,1.41,,,,2
AEMH101184,9,0,1999,JAYASHREETAI ASHOK PALANDE,,Maharashtra,SHIRUR,GEN,BJP,BJP,24587,F,3,2,FALSE,FALSE,24.23,23739,23.39,,,,2
AEMH101203,8,0,1995,PATIL HARSHWADHAN SHAHATI RAO,,Maharashtra,INDAPUR,GEN,IND,,59125,M,1,2,FALSE,FALSE,39.1,11176,7.39,,,2,2
AEMH101203,9,0,1999,PATIL HARSHWARDHAN SHAHAJIRAO,,Maharashtra,INDAPUR,GEN,IND,IND,64840,M,1,2,FALSE,TRUE,49.73,26942,20.66,,,2,2
AEMH101222,8,0,1995,CHANDUKAKA JAGTAP,,Maharashtra,PURANDHAR,GEN,INC,,46935,M,2,2,FALSE,FALSE,33.27,45228,32.06,,,,2
AEMH101222,9,0,1999,CHANDUKAKA JAGTAP,,Maharashtra,PURANDHAR,GEN,INC,INC,28339,M,2,2,FALSE,FALSE,24.74,8765,7.65,,,,2
AEMH101230,8,0,1995,KASHINATH KHUTWAD,,Maharashtra,BHOR,GEN,IND,,40023,M,2,2,FALSE,FALSE,37.31,34725,32.37,,,1,2
AEMH101230,9,0,1999,KASHINATH KHUTWAD,,Maharashtra,BHOR,GEN,NCP,IND,50063,M,1,2,FALSE,FALSE,51.81,8137,8.42,,,1,2
AEMH101238,8,0,1995,NAIK NIMBALKAR RAMRAJE PRATAPSINGH,,Maharashtra,PHALTAN,GEN,IND,,84816,M,1,2,FALSE,FALSE,63.93,42449,32,,,2,2
AEMH101238,9,0,1999,N. NIMBALKAR RAMRAJE PRATAPSINH,,Maharashtra,PHALTAN,GEN,NCP,IND,63960,M,1,2,FALSE,TRUE,53.51,31780,26.59,,,2,2
AEMH101275,8,0,1995,BHOSALE MADANRAO PRATAPRAO,,Maharashtra,WAI,GEN,INC,,41103,M,2,2,FALSE,FALSE,36.02,29452,25.81,,,,2
AEMH101275,9,0,1999,MADAN PRATAPRAO BHOSALE,,Maharashtra,WAI,GEN,INC,INC,41326,M,2,2,FALSE,FALSE,40.01,22807,22.08,,,,2
AEMH101318,8,0,1995,DESAI SHAMBURAJ SHIVAJIRAO,,Maharashtra,PATAN,GEN,IND,,58663,M,2,2,FALSE,FALSE,49.23,57870,48.57,,,,2
AEMH101318,9,0,1999,DESAI SHAMBHURAJ SHIVAJIRAO,,Maharashtra,PATAN,GEN,SHS,IND,50773,M,2,2,FALSE,FALSE,46.67,46616,42.84,,,,2
AEMH101323,8,0,1995,PATIL ANANDRAO RAGHOJI,,Maharashtra,KARAD NORTH,GEN,INC,,52779,M,2,2,FALSE,FALSE,38.12,41778,30.18,,,,2
AEMH101323,9,0,1999,ANANDARAO RAGHOJI PATIL,,Maharashtra,KARAD NORTH,GEN,INC,INC,42322,M,2,2,FALSE,FALSE,33.96,32403,26,,,,2
AEMH101379,8,0,1995,KELKAR NEETA SHRIRANG,,Maharashtra,SANGLI,GEN,BJP,,13642,F,4,2,FALSE,FALSE,9.72,6964,4.96,,,,2
AEMH101379,9,0,1999,KELKAR NITA SHRIRANG,,Maharashtra,SANGLI,GEN,BJP,BJP,17375,F,3,2,FALSE,FALSE,15.86,16152,14.75,,,,2
AEMH101422,8,0,1995,KAMBLE MADHUKAR SHANKAR,,Maharashtra,JAT,SC,IND,,54294,M,1,2,FALSE,FALSE,48.76,16159,14.51,,,1,2
AEMH101422,9,0,1999,KAMBLE MADHUKAR SHANKAR,,Maharashtra,JAT,SC,BJP,IND,19177,M,3,2,FALSE,TRUE,18.14,11121,10.52,,,1,2
AEMH101430,8,0,1995,SHAMRAO PATIL (YADRAVKAR) ALIAS SHAMGONDA,,Maharashtra,SHIROL,GEN,IND,,59365,M,2,2,FALSE,FALSE,36.23,52404,31.98,,,,2
AEMH101430,9,0,1999,ANNA ALIAS SHAMRAO PATIL YADRAVKAR,,Maharashtra,SHIROL,GEN,NCP,IND,49540,M,2,2,FALSE,FALSE,34.06,21270,14.62,,,,2
AEMH101470,6,0,1985,GAIKWAD SANJAYSINH JAYSINGRAO,,Maharashtra,SHAHUWADI,GEN,IND,,44771,M,1,4,FALSE,FALSE,51.3,4300,4.93,,,3,4
AEMH101470,7,0,1990,GAIKWAD SANJAYSINGRAO JAYSINGRAO,,Maharashtra,SHAHUWADI,GEN,INC,IND,50334,M,2,4,FALSE,TRUE,47,48095,44.91,,,3,4
AEMH101470,8,0,1995,GAIKWAD SANJAYSINH JAYASINGRAO,,Maharashtra,SHAHUWADI,GEN,IND,INC,58640,M,1,4,FALSE,FALSE,47.23,12448,10.03,,,3,4
AEMH101470,9,0,1999,GAIKWAD SANJAYSING JAYASINGRAO,,Maharashtra,SHAHUWADI,GEN,INC,IND,54108,M,1,4,FALSE,TRUE,46.97,5657,4.91,,,3,4
AEMH101488,8,0,1995,PAWAR PATIL SAMPATRAO SHAMRAO (BAPU),,Maharashtra,SANGRUL,GEN,PWP,,63236,M,1,2,FALSE,FALSE,47.13,3302,2.46,,,2,2
AEMH101488,9,0,1999,PAWAR PATIL SAMPATRAO SHAMRAO (BAPU),,Maharashtra,SANGRUL,GEN,PWPI,PWP,68576,M,1,2,FALSE,TRUE,51.7,8605,6.49,,,2,2
AEMH101489,8,0,1995,P.N. PATIL,,Maharashtra,SANGRUL,GEN,INC,,59934,M,2,2,FALSE,FALSE,44.66,55098,41.06,,,,2
AEMH101489,9,0,1999,P.N.PATIL,,Maharashtra,SANGRUL,GEN,INC,INC,59971,M,2,2,FALSE,FALSE,45.21,56539,42.63,,,,2
AEMH101526,4,0,1978,KHANVILKAR DIGVIJAYA BHAUSAHEB,,Maharashtra,KARVIR,GEN,INC(I),,12479,M,4,5,FALSE,FALSE,15.53,11349,14.13,,,4,5
AEMH101526,5,0,1980,KHANVIKAR DIGVIJAY BHAUSAHEB,,Maharashtra,KARVIR,GEN,INC(I),INC(I),33346,M,1,5,FALSE,FALSE,46.8,2999,4.21,,,4,5
AEMH101526,6,0,1985,DIGVIJAY BHAUSO KHANVILKAR,,Maharashtra,KARVIR,GEN,INC,INC(I),46531,M,1,5,FALSE,TRUE,54.38,15772,18.43,,,4,5
AEMH101526,8,0,1995,DIGVIJAY BHAUSAHEB KHANVILKAR,,Maharashtra,KARVIR,GEN,INC,INC,80033,M,1,5,FALSE,FALSE,49.42,31532,19.47,,,4,5
AEMH101526,9,0,1999,DIGVIJAY BHAUSO KHANVILKAR,,Maharashtra,KARVIR,GEN,NCP,INC,64526,M,1,5,TRUE,TRUE,48.34,16710,12.52,,,4,5
AEMH101551,7,0,1990,GHATAGE SANJAY ANANDARAO,,Maharashtra,KAGAL,GEN,JD,,51596,M,2,3,FALSE,FALSE,46.66,50811,45.95,,,1,3
AEMH101551,8,1,1998,Ghatage Sanjay Anandrao,,Maharashtra,KAGAL,GEN,SHS,JD,67472,M,1,3,TRUE,FALSE,52.43,6766,5.26,,,1,3
AEMH101551,9,0,1999,GHATAGE SANJAY ANANDRAO,,Maharashtra,KAGAL,GEN,INC,SHS,64729,M,2,3,TRUE,TRUE,47.96,62443,46.27,,,1,3
AEMH101556,8,0,1995,HATTARKI RAJKUMAR SHANKARRAO,,Maharashtra,GADHINGLAJ,GEN,IND,,27576,M,3,2,FALSE,FALSE,21.43,25903,20.13,,,,2
AEMH101556,9,0,1999,HATTARKI RAJKUMAR SHANKARRAO,,Maharashtra,GADHINGLAJ,GEN,INC,IND,34532,M,2,2,FALSE,FALSE,30.47,11075,9.77,,,,2
AEMH101566,7,0,1990,BHONSLE PRAVIN PRATAPRAO,,Maharashtra,SAWANTWADI,GEN,INC,,39189,M,1,3,FALSE,FALSE,45.4,10639,12.32,,,2,3
AEMH101566,8,0,1995,BHONSLE PRAVIN PRATAPRAO,,Maharashtra,SAWANTWADI,GEN,INC,INC,39849,M,1,3,FALSE,TRUE,36.84,8474,7.83,,,2,3
AEMH101566,9,0,1999,PRAVIN PRATAPRAO BHONSLE,,Maharashtra,SAWANTWADI,GEN,NCP,INC,30023,M,2,3,TRUE,TRUE,38.87,14064,18.21,,,2,3
AEMH101577,7,0,1990,NARAYAN TATU RANE,,Maharashtra,MALVAN,GEN,SHS,,31466,M,1,3,FALSE,FALSE,39.26,7415,9.25,,,3,3
AEMH101577,8,0,1995,RANE NARAYAN TATU,,Maharashtra,MALVAN,GEN,SHS,SHS,56101,M,1,3,FALSE,TRUE,57.22,21767,22.2,,,3,3
AEMH101577,9,0,1999,NARAYAN TATU RANE,,Maharashtra,MALVAN,GEN,SHS,SHS,41028,M,1,3,FALSE,TRUE,61.73,27310,41.09,,,3,3
AEMH101605,7,0,1990,SHRIDHAR D. NATU,,Maharashtra,GUHAGAR,GEN,BJP,,48116,M,1,3,FALSE,FALSE,55.1,11400,13.05,,,3,3
AEMH101605,8,0,1995,DR. NATU VINAY SHRIDHAR,,Maharashtra,GUHAGAR,GEN,BJP,BJP,57789,M,1,3,FALSE,TRUE,58.63,37412,37.96,,,3,3
AEMH101605,9,0,1999,DR NATU VINAY SHRIDHAR,,Maharashtra,GUHAGAR,GEN,BJP,BJP,38861,M,1,3,FALSE,TRUE,49.41,13735,17.46,,,3,3
AEMH101613,7,0,1990,KADAM RAMDAS GANGARAM,,Maharashtra,KHED,GEN,SHS,,39191,M,1,3,FALSE,FALSE,46.31,14302,16.9,,,3,3
AEMH101613,8,0,1995,KADAM RAMDAS GANGARAM,,Maharashtra,KHED,GEN,SHS,SHS,67344,M,1,3,FALSE,TRUE,67.45,36975,37.04,,,3,3
AEMH101613,9,0,1999,KADAM RAMDAS GANGARAM,,Maharashtra,KHED,GEN,SHS,SHS,54639,M,1,3,FALSE,TRUE,63.95,26739,31.29,,,3,3
AEMH101625,7,0,1990,PRABHAKAR MORE,,Maharashtra,MAHAD,GEN,SHS,,32220,M,1,3,FALSE,FALSE,36.84,3110,3.56,,,3,3
AEMH101625,8,0,1995,PRABHAKAR MORE,,Maharashtra,MAHAD,GEN,SHS,SHS,41705,M,1,3,FALSE,TRUE,41.23,20582,20.35,,,3,3
AEMH101625,9,0,1999,MORE PRABHAKAR SUNDARRAO,,Maharashtra,MAHAD,GEN,SHS,SHS,46212,M,1,3,FALSE,TRUE,49.23,3247,3.46,,,3,3
AEMH101685,7,0,1990,PATEL BASHIR MUSA,,Maharashtra,UMARKHADI,GEN,MUL,,34886,M,1,3,FALSE,FALSE,48.92,12325,17.28,,,3,3
AEMH101685,8,0,1995,PATEL BASHIR MOOSA,,Maharashtra,UMARKHADI,GEN,SP,MUL,20950,M,1,3,TRUE,TRUE,34.1,1606,2.61,,,3,3
AEMH101685,9,0,1999,PATEL BASHIR MOOSA,,Maharashtra,UMARKHADI,GEN,SP,SP,17980,M,1,3,FALSE,TRUE,38.58,1788,3.84,,,3,3
AEMH101687,7,0,1990,ABDULLAH SHAHDAT,,Maharashtra,UMARKHADI,GEN,INC,,10799,M,3,3,FALSE,FALSE,15.14,8213,11.52,,,,3
AEMH101687,8,0,1995,ABDULLAH SHAHADAT,,Maharashtra,UMARKHADI,GEN,IND,INC,1088,M,6,3,FALSE,FALSE,1.77,425,0.69,,,,3
AEMH101687,9,0,1999,ABDULLAH SHAHADAT,,Maharashtra,UMARKHADI,GEN,INC,IND,16192,M,2,3,FALSE,FALSE,34.74,3757,8.06,,,,3
AEMH101751,7,0,1990,YUSUF HUSAIN MUJAWAR,,Maharashtra,NAGPADA,GEN,MUL,,19467,M,2,2,FALSE,FALSE,30.13,3242,5.02,,,,2
AEMH101751,9,0,1999,MUJAWAR YUSUF HUSEN,,Maharashtra,NAGPADA,GEN,IUML,MUL,1004,M,4,2,TRUE,FALSE,1.96,508,0.99,,,,2
AEMH101794,7,0,1990,KALIDAS N. KOLAMBKAR,,Maharashtra,NAIGAUM,GEN,SHS,,44415,M,1,3,FALSE,FALSE,48.49,6978,7.62,,,3,3
AEMH101794,8,0,1995,KALIDAS NILKANTH KOLAMBKAR,,Maharashtra,NAIGAUM,GEN,SHS,SHS,57383,M,1,3,FALSE,TRUE,60.25,31435,33.01,,,3,3
